Codigo	Entidade	TipoEntidade	NIF	Rua	Localidade	CodigoPostal	DescrPostal	Email	Telefone	Fax	Sitio	CodigoINE	Eleitores2011	Populacao2011	Area_ha	NomeCompleto
14181	Oriz (Santa Marinha) e Oriz (São Miguel) (VILA VERDE)	Freguesia	510878474	Avenida da Igreja, n.º 30	Oriz S. Marinha	4730-483	Vila Verde	jokinha-oriz@hotmail.com				31365				União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel)
6765	Orjais (COVILHÃ)	Freguesia	507038169	Rua das Lages, N.º 2	Orjais (COVILHÃ)	6200-581	ORJAIS	freguesia.orjais@gmail.com	275913843	275913843		50312	861	859	1889.78	Orjais
8520	Ortiga (MAÇÃO)	Freguesia	506997723	Largo da Junta	Ortiga (MAÇÂO)	6120-553	ORTIGA	freguesia-ortiga@sapo.pt	241573389 / 967876417	241573389		141307	592	627	1636.86	Ortiga
6835	Orvalho (OLEIROS)	Freguesia	506980642	Av. S. Sebastião, N.º 6	Orvalho (OLEIROS)	6185-301	ORVALHO	geral@jf-orvalho.pt	272746399	272746399	www.jf-orvalho.pt	50609	684	689	3331.13	Orvalho
5756	Ossela (OLIVEIRA DE AZEMÉIS)	Freguesia	506711900	Avenida Serafim Ferreira de Paiva, N.º 107	Ossela (OLIVEIRA DE AZEMÉIS)	3720-190	OSSELA	geral@jf-ossela.pt	256484885	256488005	www.jf-ossela.pt	11310	1988	2538	1788.60	Ossela
7756	Ota (ALENQUER)	Freguesia	508320925	Rua 10 de Junho	Ota (ALENQUER)	2580-243	OTA	jf.ota@sapo.pt	263749551	263749551		110109	1015	1198	4631.89	Ota
5794	Ouca (VAGOS)	Freguesia	507938151	Rua da Estrada, N.º 21	Ouca (VAGOS)	3840-302	OUCA	junta.freg.ouca@sapo.pt	234794845	234794845	freguesiadeouca.pt	11805	1658	1874	1627.19	Ouca
9055	Oura (CHAVES)	Freguesia	506922464	Estrada Nacional, N.º 2	Oura (CHAVES)	5425-311	OURA	jfoura_43@live.com.pt	276909649			170320	705	652	1450.73	Oura
6906	Ourentã (CANTANHEDE)	Freguesia	507828771	Rua do Olival, N.º 2	Ourentã (CANTANHEDE)	3060-456	OURENTÃ	freguesiaourenta@sapo.pt	231416864		www.freguesiadeourenta.eu	60209	1310	1310	1835.52	Ourentã
5893	Ourique (OURIQUE)	Freguesia	506877230	Rua S. João de Deus, N.º 19	Ourique	7670-301	OURIQUE	jfourique@mail.telepac.pt	286512451	286512045		21203	2501	3041	24969.54	Ourique
6467	Outeiro (BRAGANÇA)	Freguesia	507209788	Largo do Santo Cristo	Outeiro (BRAGANÇA)	5300-711	OUTEIRO		273589252/273589103/936372028		www.outeirobrg.com.sapo.pt	40226	413	367	4093.21	Outeiro
9119	Outeiro (MONTALEGRE)	Freguesia	507978480	Rua Adro, N.º 2	Outeiro (MONTALEGRE)	5470-332	OUTEIRO		253678825			170619	224	203	5231.54	Outeiro
8972	Outeiro (VIANA DO CASTELO)	Freguesia	501073191	Rua Padre José Luís Alves Pereira, N.º 150	Outeiro (VIANA DO CASTELO)	4925-555	OUTEIRO	juntaouteiro@sapo.pt	258829316		www.jf-outeiro.com	160925	1258	1271	1882.57	Outeiro
14653	Outeiro da Cortiçada e Arruda dos Pisões (RIO MAIOR)	Freguesia	510838413	Porfírio Azenha, N.º 749	Outeiro da Cortiçada (RIO MAIOR)	2040-174	OUTEIRO DA CORTIÇADA	outeiro.arruda@hotmail.com				141417				União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões
9056	Outeiro Seco (CHAVES)	Freguesia	506953181	Largo Maria Eugénia Dias Ferreira	Outeiro Seco (CHAVES)	5400-673	OUTEIRO SECO	jf-outeiroseco@sapo.pt	938843068			170321	894	971	1520.67	Outeiro Seco
14853	Ovadas e Panchorra (RESENDE)	Freguesia	510838421	Rua de Rossas, N.º 162	Ovadas (RESENDE)	4660-125	OVADAS	freguesiasovadaspanchorra@sapo.pt	254871624			181319				União das freguesias de Ovadas e Panchorra
14038	Ovar, S.João, Arada e S.Vicente de Pereira Jusã (OVAR)	Freguesia	510838430	Rua Cimo de Vila nº 537	São João  (OVAR)	3880-743	SÃO JOÃO	salome.costa@uniaofreguesias-ovar.pt	256575134  	256588553		11509				União das freguesias de Ovar, São João, Arada e São Vicente de Pereira Jusã
14854	Ovoa e Vimieiro (SANTA COMBA DÃO)	Freguesia	510838448	Rua corrente, N.º 10	Óvoa  (SANTA COMBA DÃO)	3440-012	ÓVOA	freguesiaovoavimieiro@sapo.pt	232891152			181410				União das freguesias de Ovoa e Vimieiro
8737	Paçô (ARCOS DE VALDEVEZ)	Freguesia	507105125	Lugar do Assento	Paçô (ARCOS DE VALDEVEZ)	4970-234	PAÇÔ	jfdepaco@gmail.com	258523992		www.jf-paco.com	160124	947	861	460.27	Paçô
6697	Paçó (VINHAIS)	Freguesia	506917266	Edifício Junta de Freguesia	Paçó (VINHAIS)	5320-102	PAÇÓ	freg.paco@sapo.pt	273659247/932844219		www.freguesiapaco.com	41215	286	236	1666.81	Paçó
8303	Paço de Sousa (PENAFIEL)	Freguesia	506876390	Avenida Egas Moniz (Junta Freguesia), N.º 1305	Paço de Sousa (PENAFIEL)	4560-385	PAÇO DE SOUSA	mail@jf-pacodesousa.pt	255752711	255752711	www.jf-pacodesousa.pt	131122	3238	3998	845.09	Paço de Sousa
9170	Paços (SABROSA)	Freguesia	507262956	Largo da Fonte - Fermentões	Paços (SABROSA)	5060-186	PAÇOS	op15138@mail.telepac.pt	259930783	259930783	www.patrimonio-turismo.com/juntas/zoom.php?identifx=1690	171007	786	664	1708.81	Paços
7372	Paços da Serra (GOUVEIA)	Freguesia	507252128	Av.ª Sede da Junta, N.º1	Paços da Serra (GOUVEIA)	6290-241	PAÇOS DA SERRA	jfpacosdaserra@gmail.com	238494528	238494528		90613	668	726	1039.55	Paços da Serra
5718	Paços de Brandão (SANTA MARIA DA FEIRA)	Freguesia	506912736	Largo da Igreja, N.º 36	Paços de Brandão  (SANTA MARIA DA FEIRA)	4535-275	PAÇOS DE BRANDÃO	juntapb@mail.telepac.pt	227443709	227447834	www.jf-pacosdebrandao.pt	10919	4336	4590	355.62	Paços de Brandão
14598	Paços de Ferreira (PAÇOS DE FERREIRA)	Freguesia	510833403	Av.ª  D. Silvia Cardoso	Paços de Ferreira	4590-507	PAÇOS DE FERREIRA	jfpf.geral@gmail.com	255865543	255865120	www.jf-pacosdeferreira.pt	130918				Paços de Ferreira
7181	Paderne (ALBUFEIRA)	Freguesia	505511576	Rua Miguel Bombarda, N.º 61	Paderne (ALBUFEIRA)	8200-495	PADERNE	geral.freguesiapaderne@gmail.com	289367168	289368820	www.juntafreguesiapaderne.pt	80103	2742	3504	5256.17	Paderne
8792	Paderne (MELGAÇO)	Freguesia	506947971	Lugar da Portela	Paderne (MELGAÇO)	4960-263	PADERNE	j.f.p.mlg@sapo.pt	251404340	251404340		160311	1522	1235	1285.02	Paderne
6061	Padim da Graça (BRAGA)	Freguesia	506575900	Rua Sto. António de Padim da Graça	Padim da Graça (BRAGA)	4700-670	PADIM DA GRAÇA	jf.padimdagraca@gmail.com	253282159	253282159	www.junta-padimdagraca.com	30330	1479	1580	339.37	Padim da Graça
8846	Padornelo (PAREDES DE COURA)	Freguesia	507648510	Rua da Valinha	Padornelo (PAREDES DE COURA)	4940-413	PADORNELO	jfpadornelo@gmail.com	251781590/251782120(casa)	251781590	www.jf-padornelo.pt	160514	458	458	666.06	Padornelo
14704	Padreiro (Salvador e Santa Cristina) (ARCOS DE VALDEVEZ)	Freguesia	510838456	Lugar da Igreja	Padreiro (Salvador) (ARCOS DE VALDEVEZ)	4970-500	PADREIRO (SALVADOR)					160159				União das freguesias de Padreiro (Salvador e Santa Cristina)
9203	Padrela e Tazem (VALPAÇOS)	Freguesia	506999688	Rua Central, N.º 62	Padrela e Tazem (VALPAÇOS)	5445-043	PADRELA E TAZEM	padrelaetazem@terralusa.net	278789161		padrelaetazem.com	171215	538	469	2311.94	Padrela e Tazem
8082	Padronelo (AMARANTE)	Freguesia	506978710	Rua de Santo André, N.º 1119	Padronelo (AMARANTE)	4600-703	PADRONELO	junta@padronelo.pt	255433552			130126	905	904	248.49	Padronelo
8740	Padroso (ARCOS DE VALDEVEZ)	Freguesia	507848020	Lugar de Sins	Padroso (ARCOS DE VALDEVEZ)	4970-255	PADROSO	jf.padroso@gmail.com	258564005		www.jf-padroso.com	160125	368	305	793.24	Padroso
8583	Paialvo (TOMAR)	Freguesia	506901785	Rua Principal, N.º 1	Carrazede (TOMAR)	2305-503	PAIALVO	freguesiapaialvo@mail.telepac.pt	249982398	249981263		141809	2400	2850	2230.62	Paialvo
14306	Paião (FIGUEIRA DA FOZ)	Freguesia	510833411	Rua 25 de Abril, N.º 17	Paião  (FIGUEIRA DA FOZ)	3090-495	PAIÃO					60523				Paião
14474	Painho e Figueiros (CADAVAL)	Freguesia	510838464	Rua Dr. António José Almeida e Silva, n.º 19	Painho	2550-429	PAINHO	geral@freguesia-figueiros.pt				110413				União das freguesias de Painho e Figueiros
9400	Pala (MORTÁGUA)	Freguesia	506945979	Rua de Cancela de Abreu, N.º 15	Pala (MORTÁGUA)	3450-309	PALA	freguesiapala@sapo.pt	231920788			180807	1089	1042	4885.74	Pala
7469	Pala (PINHEL)	Freguesia	506960641	Rua das Lameiras	Pala (PINHEL)	6400-261	PALA	Junta-capitaldavinha@outlook.pt	271408612			91015	748	629	1424.12	Pala
6560	Palaçoulo (MIRANDA DO DOURO)	Freguesia	507844572	Largo da Cruz, s/n	Palaçoulo (MIRANDA DO DOURO)	5225-032	PALAÇOULO	jfpalacoulo@jfreguesia.com	273459186/273098150	273459186		40609	560	494	4237.13	Palaçoulo
5770	Palhaça (OLIVEIRA DO BAIRRO)	Freguesia	507058615	Rua Padre Manuel Oliveira, N.º 9	Palhaça (OLIVEIRA DO BAIRRO)	3770-355	PALHAÇA	jfpalhaca@mail.telepac.pt	234751312	234751312		11405	2462	2330	1002.56	Palhaça
7563	Palhais (TRANCOSO)	Freguesia	506955990	Edifício Junta de Freguesia	Palhais (TRANCOSO)	6420-522	PALHAIS					91313	243	187	432.39	Palhais
14684	Palhais e Coina (BARREIRO)	Freguesia	510838472	Rua Almirante Reis, N.º 126	Palhais (BARREIRO)	2830-461	PALHAIS	uniao.freguesias.palhaisecoina@gmail.com	212151056	212158049		150411				União das freguesias de Palhais e Coina
5992	Palme (BARCELOS)	Freguesia	507127382	Avenida da Granja	Palme (BARCELOS)	4905-137	PALME	jfpalme@hotmail.com	253877253			30255	982	1072	831.45	Palme
6062	Palmeira (BRAGA)	Freguesia	507330536	Rua Belo Horizonte, N.º 20	Palmeira (BRAGA)	4700-685	PALMEIRA	geral@jf-palmeira.com.pt	253626669	253627563	www.jf-palmeira.com.pt	30331	4790	4594	887.96	Palmeira
14124	Palmeira de Faro e Curvos (ESPOSENDE)	Freguesia	510838480	Das Oliveiras, N.º 27	Palmeira de Faro (ESPOSENDE)	4740-596	PALMEIRA DE FARO	secretaria@jf-palmeira.pt	253963532	253963532	www.jf-palmeira.pt	30620				União das freguesias de Palmeira de Faro e Curvos
8677	Palmela (PALMELA)	Freguesia	501335480	Rua Serpa Pinto 13 e 13 A	Palmela	2950-218	PALMELA	j.f.palmela@iol.pt	212351231	212332812	www.jf-palmela.pt	150802	12820	16116	7750.54	Palmela
5740	Pampilhosa (MEALHADA)	Freguesia	501827048	Rua da Estação nº15	Pampilhosa  (MEALHADA)	3050-443	PAMPILHOSA	jfpampilhosa@sapo.pt	231949824	231940858	www.jf-pampilhosa.pt	11106	3541	4218	1360.34	Pampilhosa
7033	Pampilhosa da Serra (PAMPILHOSA DA SERRA)	Freguesia	506843785	Rua Rangel de Lima	Pampilhosa da Serra	3320-229	PAMPILHOSA DA SERRA	fpserra@sapo.pt	235594304	235594344	www.cm-pampilhosadaserra.pt	61206	1268	1514	10017.51	Pampilhosa da Serra
7411	Panóias de Cima (GUARDA)	Freguesia	506572234	Edificio Junta Freguesia de Panoias Cima	Panoias Cima (GUARDA)	6300-152	PANOIAS CIMA	freguesiapanoiascima@hotmail.com	271231891	271231891	www.freguesiadepanoias.com	90728	624	573	1138.96	Panóias de Cima
14066	Panóias e Conceição (OURIQUE)	Freguesia	510838499	Rua Espírito Santo, N.º 21	Panóias (OURIQUE)	7670-405	PANÓIAS	ufpc.geral@gmail.com	286563150/286944034	286563150/286944033		21208				União das freguesias de Panoias e Conceição
5993	Panque (BARCELOS)	Freguesia	507078594	Rua Vale do Neiva, 374	Panque (BARCELOS)	4750-611	PANQUE	panque.jf@maisbarcelos.pt	258763535		www.panque.maisbarcelos.pt	30256	622	750	628.95	Panque
9291	Parada (CARREGAL DO SAL)	Freguesia	507073614	Rua do Poço do Barro, N.º 2	Parada (CARREGAL DO SAL)	3430-722	PARADA	jfparada@mail.telepac.pt	232961642	232961642		180206	973	872	1166.49	Parada
8847	Parada (PAREDES DE COURA)	Freguesia	507275055	Várzea	Parada (PAREDES DE COURA)	4940-441	PARADA	freguesiaparada@hotmail.com	251781575			160515	328	323	590.07	Parada
9255	Parada de Cunhos (VILA REAL)	Freguesia	507151143	Rua Porfirio Augusto Ribeiro Catalão,N.º 7	Parada de Cunhos (VILA REAL)	5000-471	PARADA DE CUNHOS		259372544			171420	1646	1789	704.05	Parada de Cunhos
14825	Parada de Ester e Ester (CASTRO DAIRE)	Freguesia	510838502	Av. Ademar da Costa Cunha	Parada de Ester (CASTRO DAIRE)	3600-508	PARADA DE ESTER	j.f.de.parada@gmail.com				180325				União das freguesias de Parada de Ester e Ester
6398	Parada de Gatim (VILA VERDE)	Freguesia	507167287	Lugar de Palmás	Parada de Gatim (VILA VERDE)	4730-340	PARADA DE GATIM	freg.p.gatim@gmail.com	253926347/965642650			31331	770	781	321.52	Parada de Gatim
9575	Parada de Gonta (TONDELA)	Freguesia	506938778	Av. Tomás Ribeiro, N.º 52	Parada de Gonta (TONDELA)	3460-376	PARADA DE GONTA	jfreguesia.pgonta@sapo.pt	232952190	232952190		182116	962	812	672.79	Parada de Gonta
9168	Parada de Pinhão (SABROSA)	Freguesia	507279921	Rua Albino Monteiro Gaspar	Parada de Pinhão (SABROSA)	5060-104	PARADA DE PINHÃO		259928093			171005	398	347	572.17	Parada de Pinhão
8274	Parada de Todeia (PAREDES)	Freguesia	508385490	Rua da Cruz das Almas	Parada de Todeia (PAREDES)	4585-271	PARADA DE TODEIA	juntafreguesiaparada@sapo.pt	255752756	255752756	www.parada.no.sapo.pt	131017	1551	1844	349.32	Parada de Todeia
14832	Parada do Bispo e Valdigem (LAMEGO)	Freguesia	510838510	Avenida da Escola	Valdigem (LAMEGO)	5100-822	VALDIGEM	uni.freg.paradabispo.valdigem@sapo.pt	254331771	254332071		180528				União das freguesias de Parada do Bispo e Valdigem
6302	Parada do Bouro (VIEIRA DO MINHO)	Freguesia	507504720	Lugar de Aldeia - Parada do Bouro - 323	Parada do Bouro (VIEIRA DO MINHO)	4850-261	PARADA DO BOURO		253377804	253377804	www.paradadobouro.pt	31111	600	529	771.06	Parada do Bouro
14717	Parada do Monte e Cubalhão (MELGAÇO)	Freguesia	510838529	Lugar de Tablado	Parada do Monte (MELGAÇO)	4960-300	PARADA DO MONTE	paradacubalhao@gmail.com	251487017			160321				União das freguesias de Parada do Monte e Cubalhão
14198	Parada e Faílde (BRAGANÇA)	Freguesia	510838537	Rua da Feira, N.º 72	Parada (Bragança)	5300-721	PARADA	ufparadafailde@hotmail.com	273949631			40253				União das freguesias de Parada e Faílde
14193	Parada e Sendim da Ribeira (ALFÂNDEGA DA FÉ)	Freguesia	510838545	Largo Cabecinho, N.º 2	Parada (ALFÂNDEGA DA FÉ)	5350-280	PARADA	anapereira80@hotmail.com	913940968			40125				União das freguesias de Parada e Sendim da Ribeira
5994	Paradela (BARCELOS)	Freguesia	507094220	Praceta da Ordem Terceira, N.º 10	Paradela (BARCELOS)	4755-370	PARADELA	paradela.jf@maisbarcelos.pt	253852460	253852460	www.paradela.maisbarcelos.pt	30257	675	853	835.85	Paradela
9057	Paradela (CHAVES)	Freguesia	506877035	Bairro do Souto	Paradela (CHAVES)	5400-725	PARADELA	freguesiaparadela@hotmail.com		276935027		170322	331	318	821.54	Paradela
6615	Paradela (MOGADOURO)	Freguesia	507495322	Rua Cemitério, s/n	Paradela (MOGADOURO)	5200-300	PARADELA	juntaparadela@sapo.pt	279343132/936989756	279343132		40811	207	173	2053.29	Paradela
14871	Paradela e Granjinha (TABUAÇO)	Freguesia	510838553	Rua Principal	Paradela (TABUAÇO)	5120-261	PARADELA	jf.paradela@hotmail.com	254535153			181919				União das freguesias de Paradela e Granjinha
14786	Paradela, Contim e Fiães (MONTALEGRE)	Freguesia	510838561	Rua da Estrada, N.º 17	Paradela (MONTALEGRE)	5470-362	PARADELA	amadeu.fortunas@gmail.com				170639				União das freguesias de Paradela, Contim e Fiães
14837	Paradinha e Nagosa (MOIMENTA DA BEIRA)	Freguesia	510838570	Rua Casa da Junta, N.º 4	Paradinha (MOIMENTA DA BEIRA)	3620-410	PARADINHA					180721				União das freguesias de Paradinha e Nagosa
6499	Parambos (CARRAZEDA DE ANSIÃES)	Freguesia	507395042	Edifício Junta de Freguesia	Parambos (CARRAZEDA DE ANSIÃES)	5140-182	PARAMBOS	parambos@jfreguesia.com	278681104/919421856	278681104	parambos.jfreguesia.com	40311	307	314	1117.52	Parambos
6470	Parâmio (BRAGANÇA)	Freguesia	507183169	Largo do Rigueiro	Parâmio (BRAGANÇA)	5300-744	PARÂMIO	jfreguesiaparamio@gmail.com	273999146	273999500		40229	360	281	2256.54	Parâmio
5691	Paramos (ESPINHO)	Freguesia	508323215	Rua da Junta, N.º 20	Paramos (ESPINHO)	4500-541	PARAMOS	geral@jf-paramos.pt	227342710	227342710	www.jf-paramos.pt	10704	3359	3789	587.17	Paramos
8329	Paranhos (PORTO)	Freguesia	507837584	Rua Álvaro de Castelões, N.º 811	Paranhos (PORTO)	4200-047	PARANHOS	geral@jfparanhos.pt	225020046	225503714	www.jfparanhos-porto.org	131210	42202	48686	716.81	Paranhos
7530	Paranhos (SEIA)	Freguesia	507073452	Edifício Junta de Freguesia, Apartado 850	Paranhos da Beira (SEIA)	6270-907	PARANHOS	jfparanhos.beira@sapo.pt	238976974			91208	1592	1714	2122.91	Paranhos
14455	Parceiros e Azoia (LEIRIA)	Freguesia	510838588	Rua de Parceiros, Nº 1155	Parceiros (LEIRIA)	2400-441	PARCEIROS	fparceirosazoia@gmail.com	244826922	244826922		100937				União das freguesias de Parceiros e Azoia
7174	Pardais (VILA VIÇOSA)	Freguesia	506952118	Rua Casas Novas, N.º 20	Pardais (VILA VIÇOSA)	7160-363	PARDAIS	juntafpardais@sapo.pt	268447143	268447143		71404	499	559	1794.93	Pardais
5697	Pardilhó (ESTARREJA)	Freguesia	501111816	Rua Professor Saavadra Guedes, N.º 17	Pardilhó (ESTARREJA)	3860-437	PARDILHÓ	jfpardilho@gmail.com	234287211	234287212	www.jf-pardilho.pt	10805	3819	4175	1570.25	Pardilhó
14600	Paredes (PAREDES)	Freguesia	510833420	Avenida da Republica, N.º 3	Castelões de Cepeda (PAREDES)	4580-193	CASTELÕES DE CEPEDA	geral@freguesiadeparedes.pt	255781220	255781220		131025				Paredes
9475	Paredes da Beira (SÃO JOÃO DA PESQUEIRA)	Freguesia	507164270	Lugar do Chão do Abade	Paredes da Beira (SÃO JOÃO DA PESQUEIRA)	5130-272	PAREDES DA BEIRA	jf.paredesbeira@clix.pt	254473907	254473907	www.paredesdabeira.com	181505	688	733	2055.56	Paredes da Beira
14731	Paredes de Coura e Resende (PAREDES DE COURA)	Freguesia	510838596	Largo 5 de Outubro	Paredes de Coura	4940-521	PAREDES DE COURA	jf_paredesdecoura@hotmail.com	251782677	251781636		160526				União das freguesias de Paredes de Coura e Resende
14588	Paredes de Viadores e Manhuncelos (MARCO DE CANAVESES)	Freguesia	510833438	Rua de S. Romão, N.º 2572	Paredes de Viadores (MARCO DE CANAVESES)	4630-418	PAREDES DE VIADORES	geral@paredesdeviadores.org	255511849	255511849		130737				Paredes de Viadores e Manhuncelos
14485	Parque das Nações (LISBOA)	Freguesia	510878393	Alameda dos Oceanos, lote 4.45.01 E, Loja N	Lisboa	1990-212	Lisboa	atendimento@jf-parquedasnacoes.pt	210993811		www.jf-parquedasnacoes.pt	110662				Parque das Nações
14645	Parreira e Chouto (CHAMUSCA)	Freguesia	510838600	Rua do Bairro Novo, N.º 28	Parreira (CHAMUSCA)	2140-519	PARREIRA	jf.ufpc@gmail.pt	249771051	249771612		140709				União das freguesias de Parreira e Chouto
9386	Passô (MOIMENTA DA BEIRA)	Freguesia	507339584	Edifício Junta de Freguesia	Passô (MOIMENTA DA BEIRA)	3620-421	PASSÔ	junta-paco@sapo.pt	254670572	254670572		180713	483	443	435.23	Passô
6157	Passos (FAFE)	Freguesia	507110595	Rua do Pinheiro Manso, N.º 6	Passos (FAFE)	4820-550	PASSOS	jfpassos-fafe@mail.telepac.pt	253507037	253508049		30719	1047	1113	409.64	Passos
6591	Passos (MIRANDELA)	Freguesia	509005187	Rua das Alminhas, N.º 4	Passos (MIRANDELA)	5370-602	PASSOS	junta_passos@sapo.pt	934442487/966857605			40724	525	479	1838.70	Passos
14440	Pataias e Martingança (ALCOBAÇA)	Freguesia	510838618	Largo do Cruzeiro, Apartado 101	Pataias  (ALCOBAÇA)	2445-261	PATAIAS	j.f.pataias@sapo.pt				100123				União das freguesias de Pataias e Martingança
6767	Paul (COVILHÃ)	Freguesia	506927458	Rua de Cima, N.º 17	Paul (COVILHÃ)	6215-380	PAUL	j.f.paul@sapo.pt	275961660	275961660	www.jfpaul.no.sapo.pt	50314	1627	1816	2399.21	Paul
9793	Paul do Mar (CALHETA (MADEIRA))	Freguesia	511237146	Impasse do Centro de Saúde,Nº.3  -  1ª andar	PAÚL DO MAR	9370-552	PAÚL DO MAR	jfpauldomar@mail.telepac.pt	291872345	291872345		310106	861	885	139.81	Paul do Mar
9456	Paus (RESENDE)	Freguesia	508404860	Rua de S. Pedro de Paus, N.º 2805	Paus (RESENDE)	4660-148	PAUS	jfpaus@live.com.pt	254939017	254939017		181310	584	643	1339.68	Paus
7148	Pavia (MORA)	Freguesia	501148299	Largo Manuel José Casimiro, N.º14	Pavia  (MORA)	7490-424	PAVIA	juntapavia@mail.telepac.pt	266450110	266450119		70704	1022	1166	18561.59	Pavia
7230	Pechão (OLHÃO)	Freguesia	508990238	Rua  Francisco Guerreiro	Pechão (OLHÃO)	8700-180	PECHÃO	geral@jf-pechao.pt	289710640/1/8	289710649	www.jf-pechao.pt	81004	2336	3033	1978.78	Pechão
6346	Pedome (VILA NOVA DE FAMALICÃO)	Freguesia	507132467	Av. de S. Pedro, N.º 279	Pedome (VILA NOVA DE FAMALICÃO)	4765-150	PEDOME	junta.pedome@sapo.pt	252987440	252987441	www.jf-pedome.pt	31230	2113	2234	263.08	Pedome
6095	Pedraça (CABECEIRAS DE BASTO)	Freguesia	508109078	Lugar de Torre	Pedraça (CABECEIRAS DE BASTO)	4860-298	PEDRAÇA	freguesia.pedraca@gmail.com	253768052/962828628			30413	811	895	1216.82	Pedraça
6066	Pedralva (BRAGA)	Freguesia	507139356	Av. Da Igreja N,º 5	Pedralva (BRAGA)	4715-464	PEDRALVA	jpedralva@hotmail.com	253636931	253636951		30334	1138	1150	806.82	Pedralva
14564	Pedreira, Rande e Sernande (FELGUEIRAS)	Freguesia	510838626	Rua da Igreja nº 143	Pedreira (FELGUEIRAS)	4650-268	PEDREIRA	freguesiapedreirarandesernande@sapo.pt				130336				União das freguesias de Pedreira, Rande e Sernande
7740	Pedreiras (PORTO DE MÓS)	Freguesia	506909310	Largo Heróis do Ultramar, 6	Pedreiras (PORTO DE MÓS)	2480-109	PEDREIRAS	freguesia.pedreiras@gmail.com	244471522	244401555	www.freguesia-pedreiras.pt	101609	2281	2655	1322.31	Pedreiras
9691	Pedro Miguel (HORTA)	Freguesia	512073791	Estrada Regional	Pedro Miguel	9900-429	HORTA	freguesiapedromiguel@sapo.pt	292949572	292949572	www.jfpedromiguel.pt	470109	624	723	1447.93	Pedro Miguel
8598	Pedrógão (TORRES NOVAS)	Freguesia	506867471	Rua Joaquim Cordeiro de Castro, N.º 6	Pedrógão  (TORRES NOVAS)	2350-243	PEDRÓGÃO TNV	jfreguesia@jf-pedrogao.pt	249831421	249831308	www.jf-pedrogao.pt	141909	1954	2095	3933.56	Pedrógão
5904	Pedrógão (VIDIGUEIRA)	Freguesia	506946398	Praça da República, N.º 15	Pedrógão (VIDIGUEIRA)	7960-026	PEDRÓGÃO	fpedrogaovdg@gmail.com	284455044	284455179		21401	1105	1214	12569.05	Pedrógão
14274	Pedrógão de São Pedro e Bemposta (PENAMACOR)	Freguesia	510838634	Rua Tenente Manuel Morais	Pedrógão de São Pedro (PENAMACOR)	6090-469	PEDRÓGÃO DE SÃO PEDRO		277313011	277313011		50714				União das freguesias de Pedrógão de São Pedro e Bemposta
